code,current,name,name_tv,gender,function,country_code,country_long,birth_date
1965819,TRUE,WAYMENT Courtney,Courtney WAYMENT,Female,Athlete,USA,United States of America,8/4/1998
1965832,TRUE,WILSON Allie,Allie WILSON,Female,Athlete,USA,United States of America,3/31/1996
1965841,TRUE,WILLIAMS Bridget,Bridget WILLIAMS,Female,Athlete,USA,United States of America,3/18/1996
1965849,TRUE,THOMPSON Curtis,Curtis THOMPSON,Male,Athlete,USA,United States of America,2/8/1996
1965854,TRUE,YOUNG Clayton,Clayton YOUNG,Male,Athlete,USA,United States of America,9/14/1993
1965855,TRUE,SCOTT Donald,Donald SCOTT,Male,Athlete,USA,United States of America,2/23/1992
1965864,TRUE,SISSON Emily,Emily SISSON,Female,Athlete,USA,United States of America,10/12/1991
1965868,TRUE,THOMAS Gabrielle,Gabrielle THOMAS,Female,Athlete,USA,United States of America,12/7/1996
1965871,TRUE,WILLIAMS Harrison,Harrison WILLIAMS,Male,Athlete,USA,United States of America,3/7/1996
1965875,TRUE,ROSS Jaida,Jaida ROSS,Female,Athlete,USA,United States of America,10/29/2001
1965887,TRUE,ULRICH Jayden,Jayden ULRICH,Female,Athlete,USA,United States of America,9/15/2002
1965891,TRUE,WHITTAKER Juliette,Juliette WHITTAKER,Female,Athlete,USA,United States of America,12/1/2003
1965894,TRUE,WOOTEN Jacob,Jacob WOOTEN,Male,Athlete,USA,United States of America,4/22/1997
1965896,TRUE,ROOKS Kenneth,Kenneth ROOKS,Male,Athlete,USA,United States of America,10/21/1999
1965904,TRUE,WILLIAMS Kendal,Kendal WILLIAMS,Male,Alternate Athlete,USA,United States of America,9/23/1995
1965917,TRUE,WILKINSON Matthew,Matthew WILKINSON,Male,Athlete,USA,United States of America,12/27/1998
1965923,TRUE,SAUNDERS Raven,Raven SAUNDERS,Female,Athlete,USA,United States of America,5/15/1996
1965933,TRUE,WINKLER Rudy,Rudy WINKLER,Male,Athlete,USA,United States of America,12/6/1994
1965942,TRUE,TERRY Twanisha,Twanisha TERRY,Female,Athlete,USA,United States of America,1/24/1999
1965947,TRUE,TURNER Vernon,Vernon TURNER,Male,Athlete,USA,United States of America,8/21/1998
1965951,TRUE,ZIEMEK Zachery,Zachery ZIEMEK,Male,Athlete,USA,United States of America,2/23/1993
1965956,TRUE,BOUCHOUARI Benjamin,Benjamin BOUCHOUARI,Male,Athlete,MAR,Morocco,11/13/2001
1965970,TRUE,ROGERY Pedro,Pedro ROGERY,Male,Athlete,GBS,Guinea-Bissau,11/28/1998
1965995,TRUE,AKHOMACH Ilias,Ilias AKHOMACH,Male,Athlete,MAR,Morocco,4/16/2004
1965999,TRUE,DIU Felix Chun Hei,DIU Felix Chun Hei,Male,Athlete,HKG,"Hong Kong, China",4/30/2000
1966022,TRUE,DECH Sunday,Sunday DECH,Male,Athlete,SSD,South Sudan,1/1/1994
1966024,TRUE,PEDRO Edmilson,Edmilson PEDRO,Male,Athlete,ANG,Angola,5/23/1997
1966028,TRUE,DENG Majok,Majok DENG,Male,Athlete,SSD,South Sudan,3/1/1993
1966032,TRUE,GABRIEL Wenyen,Wenyen GABRIEL,Male,Athlete,SSD,South Sudan,3/26/1997
1966034,TRUE,MULAMBA Dominique Lasconi,Dominique Lasconi MULAMBA,Male,Athlete,COD,Democratic Republic of the Congo,10/22/2001
1966045,TRUE,KOMLANVI Akoko,Akoko KOMLANVI,Female,Athlete,TOG,Togo,10/24/1994
1966219,TRUE,CLIFTON Samalulu,Samalulu CLIFTON,Female,Athlete,SAM,Samoa,3/25/1999
1966231,TRUE,BETTERIDGE Lois,Lois BETTERIDGE,Female,Athlete,CAN,Canada,12/17/1997
1966232,TRUE,BALDONI Alex,Alex BALDONI,Male,Athlete,CAN,Canada,12/27/2003
1966324,TRUE,CAMPO Alfredo Jose,Alfredo Jose CAMPO V,Male,Athlete,ECU,Ecuador,3/2/1993
1966335,TRUE,AKAZAWA Gaku,Gaku AKAZAWA,Male,Athlete,SAM,Samoa,6/21/1990
1966346,TRUE,OGANDO Alexander,Alexander OGANDO,Male,Athlete,DOM,Dominican Republic,5/3/2000
1966350,TRUE,DAOU Magnim Jordano,Magnim Jordano DAOU,Male,Athlete,TOG,Togo,7/11/2004
1966386,TRUE,STICKLAND Johann,Johann STICKLAND,Male,Athlete,SAM,Samoa,3/4/2003
1966390,TRUE,NDOMBE IMPELENGA Aristote,Aristote NDOMBE IMPELENGA,Male,Athlete,COD,Democratic Republic of the Congo,9/30/2001
1966402,TRUE,CONNERS Corey,Corey CONNERS,Male,Athlete,CAN,Canada,1/6/1992
1966405,TRUE,HENDERSON Brooke M,Brooke M. HENDERSON,Female,Athlete,CAN,Canada,9/10/1997
1966409,TRUE,SHARP Alena,Alena SHARP,Female,Athlete,CAN,Canada,3/7/1981
1966414,TRUE,TAYLOR Nick,Nick TAYLOR,Male,Athlete,CAN,Canada,4/14/1988
1966448,TRUE,BROWN Kaiya,Kaiya BROWN,Female,Athlete,SAM,Samoa,4/17/2004
1966493,TRUE,GAITOU Adele Sodalo Agnes,Adele Sodalo Agnes GAITOU,Female,Athlete,TOG,Togo,2/6/2007
1966502,TRUE,KAFADAR Josipa,Josipa KAFADAR,Female,Athlete,CAN,Canada,2/2/2001
1966505,TRUE,PARK Skylar,Skylar PARK,Female,Athlete,CAN,Canada,6/6/1999
1966530,TRUE,MUXANGA Tiago,Tiago MUXANGA,Male,Athlete,MOZ,Mozambique,9/12/2000
1966539,TRUE,KECHTA Yassine,Yassine KECHTA,Male,Athlete,MAR,Morocco,2/25/2002
1966556,TRUE,AL-ZINKEE Hasan Ali Khaleel,Hasan Ali Khaleel AL-ZINKEE,Male,Athlete,IRQ,Iraq,2/14/2004
1966622,TRUE,JONES Carlik,Carlik JONES,Male,Athlete,SSD,South Sudan,12/23/1997
1966624,TRUE,RICHARDSON Amir,Amir RICHARDSON,Male,Athlete,MAR,Morocco,1/24/2002
1966625,TRUE,JOK Peter,Peter JOK,Male,Athlete,SSD,South Sudan,3/30/1994
1966630,TRUE,EL KHANNOUSS Bilal,Bilal EL KHANNOUSS,Male,Athlete,MAR,Morocco,5/10/2004
1966639,TRUE,EZZALZOULI Abde,Abde EZZALZOULI,Male,Athlete,MAR,Morocco,12/17/2001
1966642,TRUE,EL AZZOUZI Oussama,Oussama EL AZZOUZI,Male,Athlete,MAR,Morocco,5/29/2001
1966652,TRUE,BONHOMME Ariane,Ariane BONHOMME,Female,Athlete,CAN,Canada,4/2/1995
1966653,TRUE,JACKSON Alison,Alison JACKSON,Female,Athlete,CAN,Canada,12/14/1988
1966655,TRUE,BIBIC Dylan,Dylan BIBIC,Male,Athlete,CAN,Canada,8/3/2003
1966661,TRUE,MATTERN Carson,Carson MATTERN,Male,Athlete,CAN,Canada,2/24/2004
1966665,TRUE,GEE Derek,Derek GEE,Male,Athlete,CAN,Canada,8/3/1997
1966666,TRUE,ATTWELL Erin,Erin ATTWELL,Female,Athlete,CAN,Canada,3/12/1999
1966671,TRUE,MAJENDIE Fiona,Fiona MAJENDIE,Female,Alternate Athlete,CAN,Canada,11/5/1997
1966673,TRUE,HOLMGREN Gunnar,Gunnar HOLMGREN,Male,Athlete,CAN,Canada,6/23/1999
1966676,TRUE,HOLMGREN Isabella,Isabella HOLMGREN,Female,Athlete,CAN,Canada,5/22/2005
1966677,TRUE,BOYLE Jackie,Jackie BOYLE,Female,Alternate Athlete,CAN,Canada,8/7/1997
1966678,TRUE,HEDGCOCK James,James HEDGCOCK,Male,Athlete,CAN,Canada,11/15/2001
1966681,TRUE,WHALEY Jeffrey,Jeffrey WHALEY,Male,Athlete,CAN,Canada,3/10/1996
1966686,TRUE,GENEST Lauriane,Lauriane GENEST,Female,Athlete,CAN,Canada,5/28/1998
1966688,TRUE,COLES-LYSTER Maggie,Maggie COLES-LYSTER,Female,Athlete,CAN,Canada,2/12/1999
1966690,TRUE,FOLEY Michael,Michael FOLEY,Male,Athlete,CAN,Canada,1/12/1999
1966691,TRUE,GUILLEMETTE Mathias,Mathias GUILLEMETTE,Male,Athlete,CAN,Canada,1/14/2002
1966693,TRUE,SIMPSON Molly,Molly SIMPSON,Female,Athlete,CAN,Canada,12/11/2002
1966695,TRUE,WOODS Michael,Michael WOODS,Male,Athlete,CAN,Canada,10/12/1986
1966697,TRUE,WAMMES Nick,Nick WAMMES,Male,Athlete,CAN,Canada,10/21/1999
1966699,TRUE,BARIL Olivia,Olivia BARIL,Female,Athlete,CAN,Canada,10/10/1997
1966702,TRUE,DODYK Ryan,Ryan DODYK,Male,Alternate Athlete,CAN,Canada,12/4/1996
1966709,TRUE,ORBAN Sarah,Sarah ORBAN,Female,Athlete,CAN,Canada,10/22/1995
1966711,TRUE,RICHARDSON Sean,Sean RICHARDSON,Male,Alternate Athlete,CAN,Canada,1/29/2001
1966712,TRUE,van DAM Sarah,Sarah van DAM,Female,Athlete,CAN,Canada,12/4/2001
1966717,TRUE,RORKE Tyler,Tyler RORKE,Male,Athlete,CAN,Canada,5/28/2003
1966719,TRUE,MITCHELL Kelsey,Kelsey MITCHELL,Female,Athlete,CAN,Canada,11/26/1993
1966721,TRUE,NAKACH Akram,Akram NAKACH,Male,Athlete,MAR,Morocco,4/7/2002
1966737,TRUE,TIEBWA Nera,Nera TIEBWA,Female,Athlete,KIR,Kiribati,10/2/2008
1966742,TRUE,van DIJKE Sanne,Sanne van DIJKE,Female,Athlete,NED,Netherlands,7/21/1995
1966746,TRUE,van LIESHOUT Joanne,Joanne van LIESHOUT,Female,Athlete,NED,Netherlands,11/8/2002
1966747,TRUE,KAMPS Marit,Marit KAMPS,Female,Athlete,NED,Netherlands,3/4/2001
1966748,TRUE,BEURSKENS Julie,Julie BEURSKENS,Female,Athlete,NED,Netherlands,7/12/2004
1966753,TRUE,STEENHUIS Guusje,Guusje STEENHUIS,Female,Athlete,NED,Netherlands,10/27/1992
1966756,TRUE,de WIT Frank,Frank de WIT,Male,Athlete,NED,Netherlands,2/13/1996
1966757,TRUE,van T END Noel,Noel van T END,Male,Athlete,NED,Netherlands,6/15/1991
1966764,TRUE,TSJAKADOEA Tornike,Tornike TSJAKADOEA,Male,Athlete,NED,Netherlands,10/5/1996
1966766,TRUE,KORREL Michael,Michael KORREL,Male,Athlete,NED,Netherlands,2/27/1994
1966768,TRUE,SNIPPE Jelle,Jelle SNIPPE,Male,Athlete,NED,Netherlands,9/19/1998
1966875,TRUE,VORSSELMAN Ruth,Ruth VORSSELMAN,Female,Athlete,NED,Netherlands,3/23/1997
1966877,TRUE,KONIJN Selma,Selma KONIJN,Female,Athlete,NED,Netherlands,4/29/1999
1966879,TRUE,WEGMAN Martina,Martina WEGMAN,Female,Athlete,NED,Netherlands,6/13/1989
1966881,TRUE,TEUNISSEN Lena,Lena TEUNISSEN,Female,Athlete,NED,Netherlands,8/17/1997
1966883,TRUE,OTTEN Joris,Joris OTTEN,Male,Athlete,NED,Netherlands,12/1/1997
1966914,TRUE,ZWETSLOOT Roos,Roos ZWETSLOOT,Female,Athlete,NED,Netherlands,7/27/2000
1966915,TRUE,OLDENBEUVING Keet,Keet OLDENBEUVING,Female,Athlete,NED,Netherlands,9/1/2004
1966919,TRUE,TARGHALLINE Oussama,Oussama TARGHALLINE,Male,Athlete,MAR,Morocco,5/20/2002
1966925,TRUE,EERLAND Britt,Britt EERLAND,Female,Athlete,NED,Netherlands,2/22/1994
1966945,TRUE,RUS Arantxa,Arantxa RUS,Female,Athlete,NED,Netherlands,12/13/1990
1966946,TRUE,SCHUURS Demi,Demi SCHUURS,Female,Athlete,NED,Netherlands,8/1/1993
1966948,TRUE,HAASE Robin,Robin HAASE,Male,Athlete,NED,Netherlands,4/6/1987
1966949,TRUE,ROJER Jean-Julien,Jean-Julien ROJER,Male,Athlete,NED,Netherlands,8/25/1981
1966950,TRUE,GRIEKSPOOR Tallon,Tallon GRIEKSPOOR,Male,Athlete,NED,Netherlands,7/2/1996
1966952,TRUE,KOOLHOF Wesley,Wesley KOOLHOF,Male,Athlete,NED,Netherlands,4/17/1989
1966987,TRUE,FARINANGO BERRU David Andres,David Andres FARINANGO BERRU,Male,Athlete,ECU,Ecuador,10/20/2000
1967053,TRUE,MANAOUT Haytam,Haytam MANAOUT,Male,Athlete,MAR,Morocco,4/18/2001
1967057,TRUE,MAC NEIL Margaret,Margaret MAC NEIL,Female,Athlete,CAN,Canada,2/26/2000
1967058,TRUE,KHARUN Ilya,Ilya KHARUN,Male,Athlete,CAN,Canada,2/7/2005
1967062,TRUE,O'CROININ Emma,Emma O'CROININ,Female,Athlete,CAN,Canada,5/22/2003
1967063,TRUE,ACEVEDO Javier,Javier ACEVEDO,Male,Athlete,CAN,Canada,1/28/1998
1967065,TRUE,KNOX Finlay,Finlay KNOX,Male,Athlete,CAN,Canada,1/8/2001
1967069,TRUE,LIENDO Josh,Josh LIENDO,Male,Athlete,CAN,Canada,8/20/2002
1967074,TRUE,ANGUS Sophie,Sophie ANGUS,Female,Athlete,CAN,Canada,3/12/1999
1967084,TRUE,RUCK Taylor,Taylor RUCK,Female,Athlete,CAN,Canada,5/28/2000
1967086,TRUE,WOG Kelsey,Kelsey WOG,Female,Athlete,CAN,Canada,9/19/1998
1967088,TRUE,HARVEY Mary-Sophie,Mary-Sophie HARVEY,Female,Athlete,CAN,Canada,8/11/1999
1967092,TRUE,BROUSSEAU Julie,Julie BROUSSEAU,Female,Athlete,CAN,Canada,1/9/2006
1967095,TRUE,JANSEN Ella,Ella JANSEN,Female,Athlete,CAN,Canada,9/1/2005
1967099,TRUE,OLEKSIAK Penny,Penny OLEKSIAK,Female,Athlete,CAN,Canada,6/13/2000
1967104,TRUE,MASSE Kylie,Kylie MASSE,Female,Athlete,CAN,Canada,1/18/1996
1967105,TRUE,PICKREM Sydney,Sydney PICKREM,Female,Athlete,CAN,Canada,5/21/1997
1967108,TRUE,SMITH Rebecca,Rebecca SMITH,Female,Athlete,CAN,Canada,3/14/2000
1967110,TRUE,FINLIN Emma,Emma FINLIN,Female,Athlete,CAN,Canada,4/27/2005
1967119,TRUE,WILM Ingrid,Ingrid WILM,Female,Athlete,CAN,Canada,6/8/1998
1967125,TRUE,JANKOVICS Tristan,Tristan JANKOVICS,Male,Athlete,CAN,Canada,5/10/2004
1967138,TRUE,KISIL Yuri,Yuri KISIL,Male,Athlete,CAN,Canada,9/18/1995
1967140,TRUE,McINTOSH Summer,Summer McINTOSH,Female,Athlete,CAN,Canada,8/18/2006
1967144,TRUE,WIGGINTON Lorne,Lorne WIGGINTON,Male,Athlete,CAN,Canada,10/27/2005
1967151,TRUE,AXON Alex,Alex AXON,Male,Athlete,CAN,Canada,6/1/2003
1967153,TRUE,DOUTHWRIGHT Brooklyn,Brooklyn DOUTHWRIGHT,Female,Athlete,CAN,Canada,5/20/2003
1967156,TRUE,TIERNEY Blake,Blake TIERNEY,Male,Athlete,CAN,Canada,1/10/2002
1967157,TRUE,HESS Apollo,Apollo HESS,Male,Athlete,CAN,Canada,7/15/2002
1967158,TRUE,HUSSEY Patrick,Patrick HUSSEY,Male,Athlete,CAN,Canada,3/1/2001
1967163,TRUE,BAGSHAW Jeremy,Jeremy BAGSHAW,Male,Athlete,CAN,Canada,4/21/1992
1967172,TRUE,MAOUHOUB Mehdi,Mehdi MAOUHOUB,Male,Athlete,MAR,Morocco,6/5/2003
1967180,TRUE,AWUJO Simi,Simi AWUJO,Female,Athlete,CAN,Canada,9/23/2003
1967181,TRUE,BECKIE Janine,Janine BECKIE,Female,Athlete,CAN,Canada,8/20/1994
1967183,TRUE,BUCHANAN Kadeisha,Kadeisha BUCHANAN,Female,Athlete,CAN,Canada,11/11/1995
1967185,TRUE,CARLE Gabrielle,Gabrielle CARLE,Female,Athlete,CAN,Canada,10/12/1998
1967192,TRUE,D'ANGELO Sabrina,Sabrina D'ANGELO,Female,Athlete,CAN,Canada,5/11/1993
1967194,TRUE,FLEMING Jessie,Jessie FLEMING,Female,Athlete,CAN,Canada,3/10/1998
1967196,TRUE,GILLES Vanessa,Vanessa GILLES,Female,Athlete,CAN,Canada,3/11/1996
1967197,TRUE,GROSSO Julia,Julia GROSSO,Female,Athlete,CAN,Canada,8/28/2000
1967200,TRUE,HUITEMA Jordyn,Jordyn HUITEMA,Female,Athlete,CAN,Canada,5/7/2001
1967203,TRUE,LACASSE Cloe,Cloe LACASSE,Female,Athlete,CAN,Canada,7/6/1993
1967207,TRUE,LAWRENCE Ashley,Ashley LAWRENCE,Female,Athlete,CAN,Canada,6/11/1995
1967208,TRUE,LEON Adriana,Adriana LEON,Female,Athlete,CAN,Canada,10/2/1992
1967216,TRUE,PRINCE Nichelle,Nichelle PRINCE,Female,Athlete,CAN,Canada,2/19/1995
1967218,TRUE,QUINN,QUINN,Female,Athlete,CAN,Canada,8/11/1995
1967220,TRUE,RIVIERE Jayde,Jayde RIVIERE,Female,Athlete,CAN,Canada,1/22/2001
1967221,TRUE,ROSE Jade,Jade ROSE,Female,Athlete,CAN,Canada,2/12/2003
1967225,TRUE,SHERIDAN Kailen,Kailen SHERIDAN,Female,Athlete,CAN,Canada,7/16/1995
1967232,TRUE,VIENS Evelyne,Evelyne VIENS,Female,Athlete,CAN,Canada,2/6/1997
1967236,TRUE,ZADORSKY Shelina,Shelina ZADORSKY,Female,Athlete,CAN,Canada,10/23/1992
1967241,TRUE,BEN SEGHIR Eliesse,Eliesse BEN SEGHIR,Male,Athlete,MAR,Morocco,2/16/2005
1967252,TRUE,ROSE Alex,Alex ROSE,Male,Athlete,SAM,Samoa,11/17/1991
1967338,TRUE,BUKOVEC Sophie,Sophie BUKOVEC,Female,Athlete,CAN,Canada,9/22/1995
1967339,TRUE,DEARING Daniel,Daniel DEARING,Male,Athlete,CAN,Canada,1/13/1990
1967340,TRUE,HUMANA-PAREDES Melissa,Melissa HUMANA-PAREDES,Female,Athlete,CAN,Canada,10/10/1992
1967345,TRUE,SCHACHTER Samuel,Samuel SCHACHTER,Male,Athlete,CAN,Canada,5/8/1990
1967346,TRUE,WILKERSON Brandie,Brandie WILKERSON,Female,Athlete,CAN,Canada,7/1/1992
1967347,TRUE,BANSLEY Heather,Heather BANSLEY,Female,Athlete,CAN,Canada,9/13/1987
1967389,TRUE,CREVIER Axelle,Axelle CREVIER,Female,Athlete,CAN,Canada,3/22/1997
1967392,TRUE,la ROCHE Shae,Shae la ROCHE,Female,Athlete,CAN,Canada,9/3/1992
1967393,TRUE,BROWNE Serena,Serena BROWNE,Female,Athlete,CAN,Canada,3/15/2004
1967394,TRUE,McKELVEY Hayley,Hayley McKELVEY,Female,Athlete,CAN,Canada,3/11/1996
1967395,TRUE,BAKOC Verica,Verica BAKOC,Female,Athlete,CAN,Canada,5/3/1999
1967398,TRUE,GAUDREAULT Jessica,Jessica GAUDREAULT,Female,Athlete,CAN,Canada,7/18/1994
1967400,TRUE,McDOWELL Blaire,Blaire McDOWELL,Female,Athlete,CAN,Canada,8/9/2000
1967401,TRUE,MIMIDES Marilia,Marilia MIMIDES,Female,Athlete,CAN,Canada,11/28/1997
1967403,TRUE,WRIGHT Emma,Emma WRIGHT,Female,Athlete,CAN,Canada,11/16/1996
1967405,TRUE,LEMAY-LAVOIE Elyse,Elyse LEMAY-LAVOIE,Female,Athlete,CAN,Canada,11/12/1994
1967407,TRUE,PAUL Kindred,Kindred PAUL,Female,Athlete,CAN,Canada,2/22/1996
1967408,TRUE,LEKNESS Rae,Rae LEKNESS,Female,Athlete,CAN,Canada,4/12/1994
1967410,TRUE,VULPISI Clara,Clara VULPISI,Female,Athlete,CAN,Canada,7/15/1998
1967431,TRUE,YAKOVLEV Vladislav,Vladislav YAKOVLEV,Male,Athlete,KAZ,Kazakhstan,1/1/1993
1967435,TRUE,JONES Aislin,Aislin JONES,Female,Athlete,AUS,Australia,2/8/2000
1967440,TRUE,SKINNER Catherine,Catherine SKINNER,Female,Athlete,AUS,Australia,2/11/1990
1967442,TRUE,SAMPSON Dane,Dane SAMPSON,Male,Athlete,AUS,Australia,8/20/1986
1967444,TRUE,GALIABOVITCH Elena,Elena GALIABOVITCH,Female,Athlete,AUS,Australia,11/13/1989
1967446,TRUE,ROSSITER Jack,Jack ROSSITER,Male,Athlete,AUS,Australia,6/13/1997
1967447,TRUE,WILLETT James,James WILLETT,Male,Athlete,AUS,Australia,12/23/1995
1967448,TRUE,BELL Joshua,Joshua BELL,Male,Athlete,AUS,Australia,5/20/1994
1967451,TRUE,ILES Mitchell,Mitchell ILES,Male,Athlete,AUS,Australia,3/25/1999
1967454,TRUE,SMITH Penny,Penny SMITH,Female,Athlete,AUS,Australia,4/21/1995
1967457,TRUE,EVGLEVSKI Sergei,Sergei EVGLEVSKI,Male,Athlete,AUS,Australia,10/15/1997
1967486,TRUE,GARCIA Melique,Melique GARCIA,Male,Athlete,HON,Honduras,6/18/1992
1967497,TRUE,CASSON Jenny,Jenny CASSON,Female,Athlete,CAN,Canada,8/30/1995
1967508,TRUE,DENT Abby,Abby DENT,Female,Athlete,CAN,Canada,3/4/2002
1967511,TRUE,GRUCHALLA-WESIERSKI Kasia,Kasia GRUCHALLA-WESIERSKI,Female,Athlete,CAN,Canada,3/31/1991
1967514,TRUE,KIT Kristen,Kristen KIT,Female,Athlete,CAN,Canada,8/18/1988
1967515,TRUE,MESCHKULEIT Maya,Maya MESCHKULEIT,Female,Athlete,CAN,Canada,7/28/2001
1967516,TRUE,MOFFATT Jill,Jill MOFFATT,Female,Athlete,CAN,Canada,2/9/1993
1967517,TRUE,PAYNE Sydney,Sydney PAYNE,Female,Athlete,CAN,Canada,9/16/1997
1967522,TRUE,SEVICK Jessica,Jessica SEVICK,Female,Athlete,CAN,Canada,7/15/1989
1967528,TRUE,WALKER Kristina,Kristina WALKER,Female,Athlete,CAN,Canada,5/9/1996
1967530,TRUE,WASTENEYS Avalon,Avalon WASTENEYS,Female,Athlete,CAN,Canada,8/31/1997
1967565,TRUE,ANA VITORIA,ANA VITORIA,Female,Athlete,BRA,Brazil,3/6/2000
1967567,TRUE,ANGELINA,ANGELINA,Female,Athlete,BRA,Brazil,1/26/2000
1967574,TRUE,ADRIANA,ADRIANA,Female,Athlete,BRA,Brazil,11/17/1996
1967575,TRUE,ANTONIA,ANTONIA,Female,Athlete,BRA,Brazil,4/26/1994
1967593,TRUE,GABI PORTILHO,GABI PORTILHO,Female,Athlete,BRA,Brazil,7/18/1995
1967594,TRUE,GABI NUNES,GABI NUNES,Female,Athlete,BRA,Brazil,3/10/1997
1967599,TRUE,JHENIFFER,JHENIFFER,Female,Athlete,BRA,Brazil,11/6/2001
1967602,TRUE,KEROLIN,KEROLIN,Female,Athlete,BRA,Brazil,11/17/1999
1967606,TRUE,LAUREN,LAUREN,Female,Athlete,BRA,Brazil,9/13/2002
1967607,TRUE,LUCIANA,LUCIANA,Female,Athlete,BRA,Brazil,7/24/1987
1967608,TRUE,LORENA,LORENA,Female,Athlete,BRA,Brazil,5/6/1997
1967612,TRUE,LUDMILA,LUDMILA,Female,Athlete,BRA,Brazil,12/1/1994
1967616,TRUE,DUDA SAMPAIO,DUDA SAMPAIO,Female,Athlete,BRA,Brazil,5/18/2001
1967617,TRUE,MARTA,MARTA,Female,Athlete,BRA,Brazil,2/19/1986
1967623,TRUE,PRISCILA,PRISCILA,Female,Athlete,BRA,Brazil,8/22/2004
1967625,TRUE,RAFAELLE,RAFAELLE,Female,Athlete,BRA,Brazil,6/18/1991
1967626,TRUE,TAMIRES,TAMIRES,Female,Athlete,BRA,Brazil,10/10/1987
1967628,TRUE,THAIS,THAIS,Female,Athlete,BRA,Brazil,5/1/1996
1967629,TRUE,TARCIANE,TARCIANE,Female,Athlete,BRA,Brazil,5/27/2003
1967630,TRUE,TAINA,TAINA,Female,Athlete,BRA,Brazil,5/1/1995
1967635,TRUE,VITORIA YAYA,VITORIA YAYA,Female,Athlete,BRA,Brazil,1/23/2002
1967636,TRUE,YASMIM,YASMIM,Female,Athlete,BRA,Brazil,10/28/1996
1967638,TRUE,PEREZ PENA Andrea,Andrea PEREZ PENA,Female,Athlete,ECU,Ecuador,4/7/1990
1967691,TRUE,DURANGO FLORES Diana,Diana DURANGO FLORES,Female,Athlete,ECU,Ecuador,10/2/1988
1967710,TRUE,DHESI Amarveer,Amarveer DHESI,Male,Athlete,CAN,Canada,9/2/1995
1967713,TRUE,di STASIO Justina Renay,Justina Renay di STASIO,Female,Athlete,CAN,Canada,11/22/1992
1967719,TRUE,GODINEZ GONZALEZ Ana Paula,Ana Paula GODINEZ GONZALEZ,Female,Athlete,CAN,Canada,11/26/1999
1967726,TRUE,MOORE Alexander Robert,Alexander Robert MOORE,Male,Athlete,CAN,Canada,8/18/1997
1967727,TRUE,MORAIS Linda,Linda MORAIS,Female,Athlete,CAN,Canada,7/31/1993
1967740,TRUE,TAYLOR Hannah Fay,Hannah Fay TAYLOR,Female,Athlete,CAN,Canada,4/30/1998
1967750,TRUE,TOMLJANOVIC Ajla,Ajla TOMLJANOVIC,Female,Athlete,AUS,Australia,5/7/1993
1967752,TRUE,de MINAUR Alex,Alex de MINAUR,Male,Athlete,AUS,Australia,2/17/1999
1967753,TRUE,POPYRIN Alexei,Alexei POPYRIN,Male,Athlete,AUS,Australia,8/5/1999
1967757,TRUE,SAVILLE Daria,Daria SAVILLE,Female,Athlete,AUS,Australia,3/5/1994
1967758,TRUE,PEREZ Ellen,Ellen PEREZ,Female,Athlete,AUS,Australia,10/10/1995
1967762,TRUE,PEERS John,John PEERS,Male,Athlete,AUS,Australia,7/25/1988
1967767,TRUE,EBDEN Matthew,Matthew EBDEN,Male,Athlete,AUS,Australia,11/26/1987
1967770,TRUE,GADECKI Olivia,Olivia GADECKI,Female,Athlete,AUS,Australia,4/24/2002
1967772,TRUE,HIJIKATA Rinky,Rinky HIJIKATA,Male,Athlete,AUS,Australia,2/23/2001
1968003,TRUE,DELGADO Anicka,Anicka DELGADO,Female,Athlete,ECU,Ecuador,6/13/2002
1968005,TRUE,SHAH Alexander,Alexander SHAH,Male,Athlete,NEP,Nepal,10/29/2002
1968010,TRUE,PERIBONIO AVILA Tomas,Tomas PERIBONIO AVILA,Male,Athlete,ECU,Ecuador,1/16/1996
1968020,TRUE,DAHAL Prince,Prince DAHAL,Male,Athlete,NEP,Nepal,2/8/2004
1968035,TRUE,SHABALINA Ekaterina,Ekaterina SHABALINA,Female,Athlete,KAZ,Kazakhstan,5/28/1998
1968068,TRUE,LIMA Bj Telefoni,Bj Telefoni LIMA,Male,Athlete,SAM,Samoa,7/23/1999
1968081,TRUE,PARRO Carlos,Carlos PARRO,Male,Alternate Athlete,BRA,Brazil,6/5/1979
1968090,TRUE,MARCARI OLIVA Joao Victor,Joao Victor MARCARI OLIVA,Male,Athlete,BRA,Brazil,2/2/1996
1968102,TRUE,CARVALHO JORGE Marcio,Marcio CARVALHO JORGE,Male,Athlete,BRA,Brazil,1/28/1975
1968108,TRUE,VENISS Pedro,Pedro VENISS,Male,Alternate Athlete,BRA,Brazil,1/6/1983
1968112,TRUE,MAMPRIN LOSANO Rafael,Rafael MAMPRIN LOSANO,Male,Athlete,BRA,Brazil,10/10/1997
1968115,TRUE,PESSOA Rodrigo,Rodrigo PESSOA,Male,Athlete,BRA,Brazil,11/29/1972
1968116,TRUE,FONSECA Ruy,Ruy FONSECA,Male,Athlete,BRA,Brazil,6/9/1973
1968118,TRUE,de FREITAS BARCHA Stephan,Stephan de FREITAS BARCHA,Male,Athlete,BRA,Brazil,10/27/1989
1968125,TRUE,MANSUR Yuri,Yuri MANSUR,Male,Athlete,BRA,Brazil,5/24/1979
1968185,TRUE,NARANJO Sol,Sol NARANJO,Female,Athlete,ECU,Ecuador,8/17/2007
1968201,TRUE,TORRES Andres,Andres TORRES,Male,Athlete,ECU,Ecuador,12/1/2000
